"CLIENTNUM","Attrition_Flag","Customer_Age","Gender","Income_Category","Card_Category","Credit_Limit","Total_Trans_Amt","Avg_Utilization_Ratio","Months_on_book","Months_Inactive_12_mon","monthly_spend","revolving_dependency","utilization","tenure","txn_frequency","avg_txn_value","inactivity_rate","spend_growth","txn_growth","contact_to_txn_ratio","relationship_breadth","contact_intensity","segment","label","churned"
710349258,"Existing Customer",45,"F","Less than $40K","Blue",2589,4133,0.793,36,2,114.805555555556,0.496371552975327,0.793,36,1.88888888888889,60.7794117647059,0.166666666666667,0.636,0.789,0.0289855072463768,3,0.166666666666667,"2","Revolving Heavy Users",0
713940033,"Existing Customer",47,"F","Less than $40K","Blue",2049,3514,0.713,36,1,97.6111111111111,0.415362731152205,0.713,36,2.19444444444444,44.4810126582278,0.0833333333333333,0.599,0.646,0.0375,5,0.25,"2","Revolving Heavy Users",0
713482608,"Existing Customer",47,"M","$40K - $60K","Blue",3560,4060,0.211,35,1,116,0.18492982024132,0.211,35,2.25714285714286,51.3924050632911,0.0833333333333333,1.096,0.975,0.025,6,0.166666666666667,"2","Revolving Heavy Users",0
714571008,"Existing Customer",49,"F","Less than $40K","Blue",1438.3,4553,0,36,2,126.472222222222,0,0,36,2.16666666666667,58.3717948717949,0.166666666666667,1.044,1.167,0.0379746835443038,3,0.25,"2","Revolving Heavy Users",0
715354008,"Existing Customer",43,"M","$120K +","Blue",25937,3785,0,36,1,105.138888888889,0,0,36,1.88888888888889,55.6617647058824,0.0833333333333333,0.936,0.7,0.0289855072463768,6,0.166666666666667,"2","Revolving Heavy Users",0
819363708,"Existing Customer",43,"M","$60K - $80K","Blue",2387,3909,0.621,38,2,102.868421052632,0.379028132992327,0.621,38,1.76315789473684,58.3432835820896,0.166666666666667,0.868,0.675,0.0441176470588235,4,0.25,"2","Revolving Heavy Users",0
712014708,"Existing Customer",48,"M","Less than $40K","Blue",2912,4518,0.515,36,1,125.5,0.332153131223722,0.515,36,2.5,50.2,0.0833333333333333,0.825,0.875,0.021978021978022,4,0.166666666666667,"2","Revolving Heavy Users",0
788717358,"Existing Customer",53,"M","$60K - $80K","Blue",7062,3432,0.178,38,2,90.3157894736842,0.365569472764346,0.178,38,1.78947368421053,50.4705882352941,0.166666666666667,0.672,0.744,0.0289855072463768,3,0.166666666666667,"2","Revolving Heavy Users",0
710413533,"Existing Customer",56,"M","$80K - $120K","Blue",12186,4785,0.089,51,3,93.8235294117647,0.225658169661513,0.089,51,1.29411764705882,72.5,0.25,0.842,0.65,0.0447761194029851,3,0.25,"3","Stable Moderate Users",0
718515483,"Attrited Customer",64,"M","Less than $40K","Blue",3570,3289,0.705,52,3,63.25,0.765045592705167,0.705,52,0.903846153846154,69.9787234042553,0.25,0.69,0.958,0.104166666666667,2,0.416666666666667,"3","Stable Moderate Users",1
715059258,"Existing Customer",38,"F","Unknown","Blue",3072,4245,0.641,32,4,132.65625,0.463966085727744,0.641,32,2.5625,51.7682926829268,0.333333333333333,0.671,0.952,0.0481927710843374,6,0.333333333333333,"2","Revolving Heavy Users",0
713852958,"Existing Customer",51,"F","Unknown","Silver",31501,3893,0.057,41,3,94.9512195121951,0.464817668207499,0.057,41,1.97560975609756,48.0617283950617,0.25,0.71,0.62,0.0365853658536585,5,0.25,"2","Revolving Heavy Users",0
767835558,"Existing Customer",42,"F","Less than $40K","Blue",5928,3536,0.425,36,1,98.2222222222222,0.711620016963528,0.425,36,1.91666666666667,51.2463768115942,0.0833333333333333,0.817,0.769,0.0428571428571429,5,0.25,"2","Revolving Heavy Users",0
721531683,"Existing Customer",44,"F","Unknown","Blue",8482,4076,0,36,1,113.222222222222,0,0,36,2.25,50.320987654321,0.0833333333333333,0.563,0.688,0.0365853658536585,3,0.25,"2","Revolving Heavy Users",0
720660558,"Existing Customer",50,"M","$120K +","Blue",23911,4770,0.088,36,3,132.5,0.440159295745127,0.088,36,2.47222222222222,53.5955056179775,0.25,0.988,0.712,0.0444444444444444,4,0.333333333333333,"2","Revolving Heavy Users",0
814845933,"Existing Customer",62,"M","$80K - $120K","Blue",1438.3,3628,0,56,3,64.7857142857143,0,0,56,1.32142857142857,49.027027027027,0.25,0.794,0.644,0.04,4,0.25,"3","Stable Moderate Users",0
773155533,"Existing Customer",49,"F","Less than $40K","Blue",3261,4739,0.25,42,3,112.833333333333,0.171729957805907,0.25,42,2.11904761904762,53.247191011236,0.25,0.85,0.712,0.0333333333333333,5,0.25,"2","Revolving Heavy Users",0
711199908,"Existing Customer",41,"M","$60K - $80K","Blue",2317,3057,0.532,30,1,101.9,0.402877697841727,0.532,30,2.36666666666667,43.056338028169,0.0833333333333333,0.733,0.919,0.0277777777777778,3,0.166666666666667,"2","Revolving Heavy Users",0
721398858,"Existing Customer",43,"M","$120K +","Blue",33913,4160,0,34,3,122.352941176471,0,0,34,2.23529411764706,54.7368421052632,0.25,0.901,0.9,0.051948051948052,5,0.333333333333333,"2","Revolving Heavy Users",0
715664808,"Attrited Customer",43,"M","$80K - $120K","Blue",34516,2427,0,30,3,80.9,0,0,30,1.7,47.5882352941176,0.25,0.688,0.645,0.0576923076923077,3,0.25,"2","Revolving Heavy Users",1
715500558,"Existing Customer",45,"F","Unknown","Blue",1637,4120,0.473,36,1,114.444444444444,0.187818490657607,0.473,36,2.16666666666667,52.8205128205128,0.0833333333333333,1.126,1,0.0506329113924051,3,0.333333333333333,"2","Revolving Heavy Users",0
719239158,"Existing Customer",48,"M","$60K - $80K","Blue",5448,3912,0,39,3,100.307692307692,0,0,39,1.84615384615385,54.3333333333333,0.25,0.549,0.565,0.0273972602739726,4,0.166666666666667,"2","Revolving Heavy Users",0
820633833,"Existing Customer",64,"F","$40K - $60K","Blue",5152,4074,0.184,56,2,72.75,0.232638036809816,0.184,56,1.28571428571429,56.5833333333333,0.166666666666667,0.953,1.057,0.0547945205479452,5,0.333333333333333,"3","Stable Moderate Users",0
720551733,"Attrited Customer",46,"F","Unknown","Blue",15195,2631,0,26,3,101.192307692308,0,0,26,1.57692307692308,64.1707317073171,0.25,0.726,0.64,0.142857142857143,3,0.5,"3","Stable Moderate Users",1
718487958,"Existing Customer",53,"F","Less than $40K","Blue",2799,3971,0.466,41,3,96.8536585365854,0.328046324269889,0.466,41,1.85365853658537,52.25,0.25,0.763,0.551,0,5,0,"2","Revolving Heavy Users",0
710533233,"Attrited Customer",38,"F","Less than $40K","Blue",1438.3,2139,0,29,3,73.7586206896552,0,0,29,1.62068965517241,45.5106382978723,0.25,0.508,0.567,0.0833333333333333,3,0.333333333333333,"3","Stable Moderate Users",1
778878633,"Existing Customer",51,"M","$80K - $120K","Blue",1817,3400,0.487,32,3,106.25,0.260217583063805,0.487,32,2.09375,50.7462686567164,0.25,0.621,0.675,0.0147058823529412,6,0.0833333333333333,"2","Revolving Heavy Users",0
720197058,"Attrited Customer",47,"F","Unknown","Blue",3443,2505,0,33,3,75.9090909090909,0,0,33,1.36363636363636,55.6666666666667,0.25,0.832,0.452,0.0869565217391304,1,0.333333333333333,"3","Stable Moderate Users",1
716317458,"Attrited Customer",51,"F","Less than $40K","Blue",4281,1723,0,36,3,47.8611111111111,0,0,36,1.22222222222222,39.1590909090909,0.25,0.447,0.375,0.0666666666666667,3,0.25,"3","Stable Moderate Users",1
718569258,"Existing Customer",56,"F","Less than $40K","Blue",2029,4170,0.48,36,3,115.833333333333,0.233517142172141,0.48,36,2.02777777777778,57.1232876712329,0.25,0.624,0.553,0.0405405405405405,5,0.25,"2","Revolving Heavy Users",0
711649908,"Existing Customer",33,"F","Unknown","Blue",1438.3,4208,0.734,15,3,280.533333333333,0.250653361843668,0.734,15,4.46666666666667,62.8059701492537,0.25,0.901,0.675,0.0294117647058824,5,0.166666666666667,"2","Revolving Heavy Users",0
720879708,"Existing Customer",52,"M","$80K - $120K","Blue",28186,2853,0.046,44,2,64.8409090909091,0.458304134548003,0.046,44,1.45454545454545,44.578125,0.166666666666667,0.679,0.73,0.0615384615384615,3,0.333333333333333,"3","Stable Moderate Users",0
815761908,"Existing Customer",46,"F","Unknown","Silver",34516,3722,0,41,3,90.780487804878,0,0,41,1.75609756097561,51.6944444444444,0.25,0.896,0.756,0.0273972602739726,6,0.166666666666667,"2","Revolving Heavy Users",0
711850533,"Existing Customer",46,"F","Unknown","Blue",3818,4272,0,36,1,118.666666666667,0,0,36,1.97222222222222,60.169014084507,0.0833333333333333,0.885,0.578,0.0555555555555556,5,0.333333333333333,"2","Revolving Heavy Users",0
721028283,"Existing Customer",40,"F","$40K - $60K","Blue",11494,3353,0.101,28,1,119.75,0.345855694692904,0.101,28,3.07142857142857,38.9883720930233,0.0833333333333333,0.463,0.593,0.0344827586206897,4,0.25,"2","Revolving Heavy Users",0
710763783,"Existing Customer",49,"M","$80K - $120K","Blue",28142,3676,0.027,32,1,114.875,0.207234158281208,0.027,32,1.46875,78.2127659574468,0.0833333333333333,0.982,1.35,0.0625,4,0.25,"2","Revolving Heavy Users",0
720432858,"Existing Customer",40,"F","Less than $40K","Blue",2316,3471,0.652,36,1,96.4166666666667,0.434907834101383,0.652,36,1.75,55.0952380952381,0.0833333333333333,0.554,0.75,0.046875,4,0.25,"2","Revolving Heavy Users",0
772525308,"Existing Customer",43,"M","$40K - $60K","Blue",10533,3651,0.16,33,2,110.636363636364,0.462486308871851,0.16,33,2.09090909090909,52.9130434782609,0.166666666666667,0.359,0.605,0.0571428571428571,5,0.333333333333333,"3","Stable Moderate Users",0
767354208,"Existing Customer",48,"M","$80K - $120K","Blue",14322,3993,0,41,2,97.390243902439,0,0,41,1.82926829268293,53.24,0.166666666666667,0.602,0.531,0.0131578947368421,4,0.0833333333333333,"2","Revolving Heavy Users",0
715670058,"Existing Customer",50,"M","$120K +","Blue",34516,3806,0.048,38,2,100.157894736842,0.436564223798266,0.048,38,2,50.0789473684211,0.166666666666667,0.504,0.9,0.051948051948052,5,0.333333333333333,"3","Stable Moderate Users",0
713856708,"Existing Customer",48,"M","$80K - $120K","Blue",6798,4327,0.37,36,1,120.194444444444,0.581561922365989,0.37,36,2.19444444444444,54.7721518987342,0.0833333333333333,0.873,0.881,0.025,5,0.166666666666667,"2","Revolving Heavy Users",0
758086458,"Existing Customer",46,"F","Unknown","Blue",1438.3,4111,0,39,3,105.410256410256,0,0,39,1.58974358974359,66.3064516129032,0.25,0.646,0.55,0.0634920634920635,3,0.333333333333333,"3","Stable Moderate Users",0
717035283,"Attrited Customer",46,"M","$60K - $80K","Blue",2445,2216,0.347,37,3,59.8918918918919,0.382498872350023,0.347,37,1.05405405405405,56.8205128205128,0.25,0.771,0.56,0.1,2,0.333333333333333,"3","Stable Moderate Users",1
709604958,"Existing Customer",51,"F","$40K - $60K","Blue",2585,3480,0.715,36,3,96.6666666666667,0.530594656707843,0.715,36,1.77777777777778,54.375,0.25,0.627,0.6,0.0615384615384615,3,0.333333333333333,"3","Stable Moderate Users",0
714931458,"Existing Customer",52,"F","Unknown","Blue",1438.3,4102,0,42,2,97.6666666666667,0,0,42,1.85714285714286,52.5897435897436,0.166666666666667,0.607,0.857,0.0379746835443038,3,0.25,"2","Revolving Heavy Users",0
711047658,"Existing Customer",46,"F","Less than $40K","Blue",1781,4775,0.738,38,2,125.657894736842,0.275335008375209,0.738,38,2.18421052631579,57.5301204819277,0.166666666666667,0.704,0.729,0.0238095238095238,4,0.166666666666667,"2","Revolving Heavy Users",0
718110858,"Attrited Customer",42,"M","$40K - $60K","Blue",1606,2628,0,36,3,73,0,0,36,1.13888888888889,64.0975609756098,0.25,0.87,0.64,0.119047619047619,2,0.416666666666667,"3","Stable Moderate Users",1
716385858,"Existing Customer",42,"F","Less than $40K","Blue",2205,4921,0.565,28,2,175.75,0.252945956928078,0.565,28,3.21428571428571,54.6777777777778,0.166666666666667,0.925,0.8,0.043956043956044,5,0.333333333333333,"2","Revolving Heavy Users",0
708812133,"Existing Customer",49,"F","Unknown","Blue",2270,4110,0.726,39,3,105.384615384615,0.400632449525663,0.726,39,1.92307692307692,54.8,0.25,0.759,0.923,0,5,0,"2","Revolving Heavy Users",0
787655058,"Existing Customer",44,"F","Less than $40K","Blue",2568,4254,0.73,37,2,114.972972972973,0.440658049353702,0.73,37,2.2972972972973,50.0470588235294,0.166666666666667,0.578,0.735,0.0348837209302326,5,0.25,"2","Revolving Heavy Users",0
803113383,"Attrited Customer",55,"F","Less than $40K","Blue",3292,2222,0,49,4,45.3469387755102,0,0,49,1.10204081632653,41.1481481481481,0.333333333333333,0.482,0.636,0.0545454545454545,3,0.25,"3","Stable Moderate Users",1
721273008,"Attrited Customer",54,"F","Less than $40K","Silver",10797,1739,0.116,43,3,40.4418604651163,0.719540229885058,0.116,43,0.883720930232558,45.7631578947368,0.25,0.489,0.226,0.102564102564103,6,0.333333333333333,"3","Stable Moderate Users",1
715762083,"Existing Customer",46,"M","$60K - $80K","Silver",30501,2525,0.067,36,3,70.1388888888889,0.803642121931908,0.067,36,1.25,56.1111111111111,0.25,0.56,0.5,0.0434782608695652,6,0.166666666666667,"3","Stable Moderate Users",0
711629733,"Existing Customer",45,"F","Less than $40K","Blue",5371,3282,0.279,34,3,96.5294117647059,0.456594578129759,0.279,34,1.94117647058824,49.7272727272727,0.25,0.737,0.65,0.0149253731343284,5,0.0833333333333333,"2","Revolving Heavy Users",0
718410258,"Existing Customer",37,"M","$80K - $120K","Blue",13441,4207,0,28,4,150.25,0,0,28,2.85714285714286,52.5875,0.333333333333333,0.513,0.702,0.0493827160493827,5,0.333333333333333,"2","Revolving Heavy Users",0
719745558,"Existing Customer",52,"M","$60K - $80K","Blue",9137,4626,0.189,36,2,128.5,0.373676248108926,0.189,36,2.13888888888889,60.0779220779221,0.166666666666667,0.974,0.75,0.0256410256410256,4,0.166666666666667,"2","Revolving Heavy Users",0
820282383,"Attrited Customer",45,"F","Less than $40K","Blue",5848,2000,0.43,40,3,50,1.25787106446777,0.43,40,0.8,62.5,0.25,0.561,0.28,0.0909090909090909,6,0.25,"3","Stable Moderate Users",1
793543758,"Existing Customer",47,"M","$120K +","Blue",10614,4601,0.074,41,2,112.219512195122,0.170360712733594,0.074,41,1.8780487804878,59.7532467532468,0.166666666666667,0.73,0.638,0.0512820512820513,3,0.333333333333333,"3","Stable Moderate Users",0
778224858,"Existing Customer",42,"F","Unknown","Blue",4035,4589,0.249,32,3,143.40625,0.218518518518519,0.249,32,2.78125,51.561797752809,0.25,0.583,0.648,0.0444444444444444,3,0.333333333333333,"2","Revolving Heavy Users",0
712555233,"Existing Customer",59,"F","$40K - $60K","Blue",4205,2023,0.169,48,1,42.1458333333333,0.350790513833992,0.169,48,0.791666666666667,53.2368421052632,0.0833333333333333,0.504,0.727,0.0512820512820513,4,0.166666666666667,"3","Stable Moderate Users",0
718516533,"Existing Customer",46,"F","Less than $40K","Blue",2586,3944,0.849,36,2,109.555555555556,0.556653992395437,0.849,36,2.16666666666667,50.5641025641026,0.166666666666667,0.693,0.857,0.0379746835443038,6,0.25,"2","Revolving Heavy Users",0
708923658,"Existing Customer",41,"F","Less than $40K","Blue",7234,4466,0.196,28,2,159.5,0.317886724871278,0.196,28,3.28571428571429,48.5434782608696,0.166666666666667,0.539,0.736,0.021505376344086,3,0.166666666666667,"2","Revolving Heavy Users",0
717708783,"Existing Customer",57,"M","$120K +","Silver",34516,4303,0.041,51,3,84.3725490196078,0.329228624535316,0.041,51,1.50980392156863,55.8831168831169,0.25,0.966,0.638,0.0512820512820513,6,0.333333333333333,"3","Stable Moderate Users",0
780688383,"Existing Customer",35,"M","$80K - $120K","Blue",21114,3534,0,24,2,147.25,0,0,24,2.33333333333333,63.1071428571429,0.166666666666667,0.697,1,0.0526315789473684,4,0.25,"2","Revolving Heavy Users",0
718821783,"Existing Customer",53,"M","$40K - $60K","Blue",2522,4697,0.676,48,1,97.8541666666667,0.362707535121328,0.676,48,1.52083333333333,64.3424657534247,0.0833333333333333,0.988,0.698,0.0405405405405405,4,0.25,"2","Revolving Heavy Users",0
718163808,"Existing Customer",37,"M","$80K - $120K","Blue",11309,4809,0,24,3,200.375,0,0,24,2.95833333333333,67.7323943661972,0.25,0.474,0.479,0.0555555555555556,6,0.333333333333333,"2","Revolving Heavy Users",0
712693908,"Attrited Customer",43,"M","$120K +","Blue",13883,1871,0.056,31,4,60.3548387096774,0.418269230769231,0.056,31,1.03225806451613,58.46875,0.333333333333333,0.749,0.684,0.0303030303030303,2,0.0833333333333333,"2","Revolving Heavy Users",1
711286533,"Existing Customer",43,"M","$60K - $80K","Blue",13448,5067,0,31,1,163.451612903226,0,0,31,2,81.7258064516129,0.0833333333333333,0.667,0.722,0.0317460317460317,5,0.166666666666667,"2","Revolving Heavy Users",0
711655683,"Existing Customer",55,"M","$60K - $80K","Silver",25991,2996,0,46,2,65.1304347826087,0,0,46,1.34782608695652,48.3225806451613,0.166666666666667,0.639,0.879,0.0634920634920635,4,0.333333333333333,"3","Stable Moderate Users",0
718188858,"Existing Customer",52,"F","Less than $40K","Blue",2537,4964,0.432,36,1,137.888888888889,0.220946626384693,0.432,36,2.33333333333333,59.0952380952381,0.0833333333333333,0.874,0.909,0.0235294117647059,5,0.166666666666667,"2","Revolving Heavy Users",0
718514283,"Existing Customer",46,"M","$40K - $60K","Blue",1438.3,3895,0.552,36,2,108.194444444444,0.203798767967146,0.552,36,1.86111111111111,58.134328358209,0.166666666666667,0.807,0.558,0.0294117647058824,5,0.166666666666667,"2","Revolving Heavy Users",0
708642708,"Attrited Customer",40,"F","Unknown","Blue",13019,1484,0,36,2,41.2222222222222,0,0,36,0.916666666666667,44.969696969697,0.166666666666667,0.487,0.435,0.0882352941176471,3,0.25,"3","Stable Moderate Users",1
811475733,"Attrited Customer",53,"F","$40K - $60K","Blue",3339,2432,0,48,2,50.6666666666667,0,0,48,1,50.6666666666667,0.166666666666667,0.694,0.6,0.0612244897959184,2,0.25,"3","Stable Moderate Users",1
712089108,"Existing Customer",49,"M","$80K - $120K","Blue",28390,4631,0.04,37,3,125.162162162162,0.2463298791019,0.04,37,2.05405405405405,60.9342105263158,0.25,0.919,0.949,0.038961038961039,6,0.25,"2","Revolving Heavy Users",0
710761533,"Existing Customer",44,"M","$80K - $120K","Blue",23665,4190,0.069,33,2,126.969696969697,0.387497017418277,0.069,33,2.63636363636364,48.1609195402299,0.166666666666667,0.574,0.706,0.0340909090909091,3,0.25,"2","Revolving Heavy Users",0
714963558,"Existing Customer",46,"M","$40K - $60K","Blue",1438.3,4374,0,36,2,121.5,0,0,36,1.97222222222222,61.6056338028169,0.166666666666667,0.951,0.775,0.0416666666666667,4,0.25,"2","Revolving Heavy Users",0
714834258,"Existing Customer",43,"F","Less than $40K","Blue",2459,4343,0.458,36,2,120.638888888889,0.259438305709024,0.458,36,2.30555555555556,52.3253012048193,0.166666666666667,0.765,0.886,0.0476190476190476,5,0.333333333333333,"2","Revolving Heavy Users",0
713788083,"Attrited Customer",28,"F","Less than $40K","Blue",1624,1897,0,36,2,52.6944444444444,0,0,36,0.972222222222222,54.2,0.166666666666667,0.299,0.25,0.138888888888889,4,0.416666666666667,"3","Stable Moderate Users",1
719583558,"Existing Customer",49,"F","$40K - $60K","Blue",8900,4710,0.191,40,2,117.75,0.360857567395457,0.191,40,1.75,67.2857142857143,0.166666666666667,0.906,0.556,0.0422535211267606,6,0.25,"2","Revolving Heavy Users",0
744705408,"Existing Customer",48,"F","Unknown","Blue",5239,4241,0.224,41,3,103.439024390244,0.276284771334276,0.224,41,1.48780487804878,69.5245901639344,0.25,0.825,0.968,0.032258064516129,5,0.166666666666667,"2","Revolving Heavy Users",0
713240133,"Existing Customer",42,"F","Less than $40K","Blue",9351,5099,0.158,36,3,141.638888888889,0.290588235294118,0.158,36,1.66666666666667,84.9833333333333,0.25,0.464,0.714,0.0163934426229508,4,0.0833333333333333,"2","Revolving Heavy Users",0
815015283,"Existing Customer",43,"F","Less than $40K","Blue",2655,4025,0.621,38,2,105.921052631579,0.409836065573771,0.621,38,1.63157894736842,64.9193548387097,0.166666666666667,0.701,0.59,0.0317460317460317,4,0.166666666666667,"2","Revolving Heavy Users",0
718072758,"Existing Customer",51,"M","$120K +","Blue",3173,4030,0.793,45,2,89.5555555555556,0.624410816174646,0.793,45,1.62222222222222,55.2054794520548,0.166666666666667,0.708,0.622,0.0135135135135135,5,0.0833333333333333,"2","Revolving Heavy Users",0
709127808,"Existing Customer",48,"M","$60K - $80K","Blue",6243,3502,0.213,35,2,100.057142857143,0.379960034256352,0.213,35,1.62857142857143,61.4385964912281,0.166666666666667,0.8,1.036,0.0172413793103448,5,0.0833333333333333,"2","Revolving Heavy Users",0
715080258,"Existing Customer",37,"F","Unknown","Blue",6730,4814,0.162,36,2,133.722222222222,0.226998961578401,0.162,36,2.47222222222222,54.0898876404494,0.166666666666667,1.01,0.854,0.0333333333333333,3,0.25,"2","Revolving Heavy Users",0
709567758,"Existing Customer",40,"F","Less than $40K","Blue",2490,3339,0.894,29,1,115.137931034483,0.666167664670659,0.894,29,2.44827586206897,47.0281690140845,0.0833333333333333,0.566,0.543,0.0277777777777778,4,0.166666666666667,"2","Revolving Heavy Users",0
780067158,"Attrited Customer",51,"F","Less than $40K","Blue",1746,1907,0.634,36,3,52.9722222222222,0.580188679245283,0.634,36,1.30555555555556,40.5744680851064,0.25,0.539,0.621,0.0625,2,0.25,"3","Stable Moderate Users",1
715357308,"Existing Customer",44,"M","$60K - $80K","Blue",4141,3512,0.344,36,1,97.5555555555556,0.405351551380586,0.344,36,1.80555555555556,54.0307692307692,0.0833333333333333,0.574,0.477,0.0303030303030303,3,0.166666666666667,"2","Revolving Heavy Users",0
720559908,"Existing Customer",58,"F","Less than $40K","Silver",11684,4900,0.056,46,1,106.521739130435,0.133238114670475,0.056,46,1.32608695652174,80.327868852459,0.0833333333333333,0.622,0.743,0.0645161290322581,6,0.333333333333333,"3","Stable Moderate Users",0
720339558,"Existing Customer",47,"F","Less than $40K","Blue",2363,3887,0.209,36,1,107.972222222222,0.127057613168724,0.209,36,1.97222222222222,54.7464788732394,0.0833333333333333,0.736,0.651,0.0277777777777778,3,0.166666666666667,"2","Revolving Heavy Users",0
809599158,"Attrited Customer",48,"M","$80K - $120K","Silver",34516,1626,0,43,3,37.8139534883721,0,0,43,0.651162790697674,58.0714285714286,0.25,0.671,0.4,0.137931034482759,2,0.333333333333333,"3","Stable Moderate Users",1
793269933,"Existing Customer",46,"M","$60K - $80K","Silver",28829,4540,0,40,3,113.5,0,0,40,1.95,58.2051282051282,0.25,0.463,0.56,0.0253164556962025,6,0.166666666666667,"2","Revolving Heavy Users",0
809978733,"Existing Customer",33,"F","$40K - $60K","Blue",1438.3,4415,0.519,28,2,157.678571428571,0.16893115942029,0.519,28,2.75,57.3376623376623,0.166666666666667,0.913,0.878,0.0384615384615385,3,0.25,"2","Revolving Heavy Users",0
788996058,"Existing Customer",47,"F","Less than $40K","Blue",2730,3841,0.722,34,2,112.970588235294,0.512753774076002,0.722,34,2.02941176470588,55.6666666666667,0.166666666666667,0.848,0.865,0.0571428571428571,4,0.333333333333333,"2","Revolving Heavy Users",0
712575708,"Existing Customer",55,"F","Less than $40K","Blue",1994,4455,0.589,36,1,123.75,0.263689407540395,0.589,36,2.27777777777778,54.3292682926829,0.0833333333333333,0.794,0.547,0.0481927710843374,5,0.333333333333333,"2","Revolving Heavy Users",0
789625383,"Existing Customer",48,"M","$80K - $120K","Blue",9727,3543,0.167,42,3,84.3571428571429,0.458803611738149,0.167,42,1.47619047619048,57.1451612903226,0.25,1.006,0.676,0.0476190476190476,4,0.25,"3","Stable Moderate Users",0
719730258,"Existing Customer",41,"M","$60K - $80K","Silver",33771,3819,0,36,2,106.083333333333,0,0,36,2.08333333333333,50.92,0.166666666666667,0.791,0.829,0.0394736842105263,4,0.25,"2","Revolving Heavy Users",0
793717608,"Existing Customer",39,"M","$60K - $80K","Blue",10452,3592,0.107,33,2,108.848484848485,0.311717227943223,0.107,33,2.39393939393939,45.4683544303797,0.166666666666667,0.802,0.795,0,6,0,"2","Revolving Heavy Users",0
709798908,"Attrited Customer",45,"F","Less than $40K","Blue",2858,2611,0,32,3,81.59375,0,0,32,1.34375,60.7209302325581,0.25,1.058,0.483,0.0909090909090909,3,0.333333333333333,"3","Stable Moderate Users",1
716077458,"Existing Customer",46,"M","$40K - $60K","Blue",4707,3188,0.238,36,2,88.5555555555556,0.351520852931954,0.238,36,1.97222222222222,44.9014084507042,0.166666666666667,0.604,0.651,0.0555555555555556,4,0.333333333333333,"3","Stable Moderate Users",0
813435108,"Existing Customer",49,"F","Less than $40K","Blue",3537,4726,0,44,2,107.409090909091,0,0,44,1.77272727272727,60.5897435897436,0.166666666666667,0.763,0.814,0.0126582278481013,5,0.0833333333333333,"2","Revolving Heavy Users",0
708084558,"Attrited Customer",46,"M","$80K - $120K","Blue",8258,1447,0.214,38,3,38.0789473684211,1.22306629834254,0.214,38,0.605263157894737,62.9130434782609,0.25,0,0,0.125,6,0.25,"3","Stable Moderate Users",1
719880408,"Existing Customer",46,"F","Less than $40K","Blue",3072,3992,0.524,35,3,114.057142857143,0.403456048084147,0.524,35,1.62857142857143,70.0350877192982,0.25,0.682,0.727,0.0172413793103448,6,0.0833333333333333,"2","Revolving Heavy Users",0
719343633,"Existing Customer",48,"M","Less than $40K","Blue",8892,4900,0.1,38,3,128.947368421053,0.181391552744338,0.1,38,2.34210526315789,55.0561797752809,0.25,0.67,0.745,0.0333333333333333,4,0.25,"2","Revolving Heavy Users",0
718711158,"Attrited Customer",52,"M","$120K +","Blue",3841,2680,0.655,36,2,74.4444444444444,0.938828795225662,0.655,36,1.41666666666667,52.5490196078431,0.166666666666667,0.841,0.545,0.0576923076923077,1,0.25,"3","Stable Moderate Users",1
717443658,"Existing Customer",37,"F","$40K - $60K","Blue",1920,4715,0,28,3,168.392857142857,0,0,28,2.89285714285714,58.2098765432099,0.25,0.688,0.841,0.0121951219512195,4,0.0833333333333333,"2","Revolving Heavy Users",0
715976433,"Existing Customer",42,"M","Less than $40K","Blue",7802,4212,0.242,31,2,135.870967741935,0.44742463802516,0.242,31,2.41935483870968,56.16,0.166666666666667,0.643,0.744,0.0526315789473684,4,0.333333333333333,"2","Revolving Heavy Users",0
719038008,"Existing Customer",48,"F","Less than $40K","Blue",1705,4862,0.699,35,2,138.914285714286,0.245116183425869,0.699,35,1.17142857142857,118.585365853659,0.166666666666667,0.763,0.242,0.0476190476190476,3,0.166666666666667,"2","Revolving Heavy Users",0
709143183,"Attrited Customer",52,"F","$40K - $60K","Blue",1822,2538,0.881,43,2,59.0232558139535,0.632138637258763,0.881,43,0.906976744186046,65.0769230769231,0.166666666666667,0.756,0.696,0.1,3,0.333333333333333,"3","Stable Moderate Users",1
710186958,"Existing Customer",45,"F","Unknown","Blue",9294,4431,0.215,32,3,138.46875,0.451263537906137,0.215,32,2.5625,54.0365853658537,0.25,0.637,0.673,0.0481927710843374,6,0.333333333333333,"2","Revolving Heavy Users",0
709274583,"Existing Customer",40,"M","$120K +","Blue",12248,4806,0.108,27,3,178,0.275223632203037,0.108,27,3.37037037037037,52.8131868131868,0.25,0.882,0.896,0.0108695652173913,5,0.0833333333333333,"2","Revolving Heavy Users",0
816864483,"Existing Customer",39,"F","$40K - $60K","Blue",10264,4003,0.078,34,2,117.735294117647,0.200549450549451,0.078,34,2.17647058823529,54.0945945945946,0.166666666666667,0.802,0.721,0.0266666666666667,4,0.166666666666667,"2","Revolving Heavy Users",0
708271833,"Existing Customer",42,"M","$40K - $60K","Silver",15069,3464,0.122,36,2,96.2222222222222,0.531890331890332,0.122,36,1.86111111111111,51.7014925373134,0.166666666666667,0.84,0.558,0.0441176470588235,3,0.25,"2","Revolving Heavy Users",0
